x,y,z
-3.1080198642561414,-1.0617124954119932,9.281462613491316
-2.9865303916908337,-1.0381096288292284,9.075126976766848
-2.906918449046617,-1.0284802529708104,8.990947227157253
-2.8719831220198166,-1.0345948927748811,9.044401246942927
-2.83857220861476,-1.0414953205246285,9.10472460421068
-2.796020729481031,-1.045239115307106,9.137452759390458
-2.754210486885507,-1.049409328155426,9.173908650047522
-2.6460723819261767,-1.0279753012959936,8.986532952943014
-2.691487831670932,-1.066531170600869,9.323587344814888
-2.5905326292173925,-1.0474761014957097,9.157008433611248
-2.5248232485714,-1.0421755484599526,9.110671138868268
-2.4422915243486605,-1.0295579127085135,9.000368100141962
-2.3825145492238806,-1.0261925705087362,8.970948367451788
-2.355636321551172,-1.0371626404180123,9.066848429069527
-2.348821793353027,-1.057665961200159,9.246087918210202
-2.274647073264234,-1.0480854774153203,9.16233558181744
-2.2357945781489135,-1.0547116536548726,9.220261439621295
-2.2300914131589,-1.0776803027369464,9.421052763693396
-2.180066629929439,-1.0798437333836375,9.439965417308114
-2.1176194364559104,-1.0758071932321167,9.404678089838487
-2.0854959340285646,-1.0873688491615607,9.505749780831016
-2.033526182741447,-1.0889280394477319,9.519380181161567
-1.93269461845851,-1.094073072884147,9.564357927671672
-1.875357660791692,-1.092839354787465,9.55357279663156
-3.8430354483726674,-1.0383029805663373,9.509046645528144
-3.767283942232212,-1.03258785808405,9.456706078963139
-3.64044860167528,-1.012496991271579,9.27270873594803
-3.6463828179789823,-1.0292839696208487,9.426448215799665
-3.5732156040274066,-1.02391295189043,9.377259049353613
-3.4898941722091448,-1.0154221933242387,9.299498491238106
-3.3677263793049694,-0.9951867268389695,9.114176867103412
-3.2885489589928385,-0.9872144708210515,9.04116488913228
-3.2831493843632207,-1.0014902013957179,9.17190571379932
-3.100497881009421,-0.961278777059208,8.803639112570426
-3.197779885338349,-1.0079641043832932,9.231195388046334
-3.0563045236429445,-0.9796983190005326,8.972330031105379
-3.0896262839796864,-1.0074551187159535,9.226533965953527
-3.009316799724657,-0.9984832969989437,9.144367707357338
-2.928519227906614,-0.9890262150290751,9.057757310136852
-2.876284452915736,-0.9890469194219647,9.057946926310013
-2.82285266779476,-0.9886491611624543,9.054304153521988
-2.7743938185951014,-0.9900109288694541,9.066775573607073
-2.741172844951985,-0.996967101705849,9.130481999586465
-2.7205246315615006,-1.0088584514441987,9.239386049229648
-2.613029740504879,-0.9883757894122456,9.051800544485939
-2.5564740169135822,-0.9867180057315567,9.036618133722495
-2.545337858060212,-1.0028868802914377,9.184696859560052
-2.4488230758422675,-0.9853880731913485,9.024438268310428
-2.4393306038626936,-1.00290681643271,9.184879439886643
-2.3925683126963944,-1.0055405366454526,9.20899972926555
-2.3564995682786023,-1.012890361149123,9.276311318801508
-2.2915531215642977,-1.0078809205773516,9.230433569284706
-2.2353760313230873,-1.0065817447299967,9.218535381603012
-2.178808830511979,-1.0050392445504712,9.204408766893842
-2.1646688359384507,-1.0234796778104056,9.373291013515937
-2.063805989703978,-1.0271479937677257,9.406886397716478
-1.9677519321070975,-1.0058109832346835,9.211476548922482
-1.9939021076760688,-1.047488061642606,9.59316598837117
-1.9234924269889095,-1.0393700224051088,9.518818890053604
-3.820195290207941,-0.9829829296967671,9.452531910679264
-3.7462671840179422,-0.9779307640839232,9.403949422387043
-3.7212476766252567,-0.9856849260740019,9.478514769797918
-3.605916964346055,-0.9693918636260191,9.321837895704329
